"date","hour","kW_hourly","Electricity.Facility..kW..Hourly.","Gas.Facility..kW..Hourly.","Heating.Electricity..kW..Hourly.","Heating.Gas..kW..Hourly.","Cooling.Electricity..kW..Hourly.","HVACFan.Fans.Electricity..kW..Hourly.","Electricity.HVAC..kW..Hourly.","Fans.Electricity..kW..Hourly.","General.InteriorLights.Electricity..kW..Hourly.","General.ExteriorLights.Electricity..kW..Hourly.","Appl.InteriorEquipment.Electricity..kW..Hourly.","Misc.InteriorEquipment.Electricity..kW..Hourly.","Water.Heater.WaterSystems.Electricity..kW..Hourly.","total"
2013-10-28,23,NA,1.24385274892,2.23459119438,0,2.2059610764,0,0.0563450659051,0.0563450659051,0.0563450659051,0.296421128362,0.0638569903163,0.156389433469,0.415656683625,0.238539447245,7.0243039004326
2013-10-29,23,NA,1.59347981732,0.032946756068,0,0,0,0,0,0,0.426430451092,0.0918644467258,0.239379940853,0.478326333717,0.340834644936,3.2032623907118
2013-10-30,23,NA,1.53003181959,0.032946756068,0,0,0,0,0,0,0.426430451092,0.0918644467258,0.211086728929,0.478326333717,0.305679859123,3.0763663952448
2013-10-31,23,NA,1.53025166964,0.032946756068,0,0,0,0,0,0,0.426430451092,0.0918644467258,0.211086728929,0.478326333717,0.305899709173,3.0768060953448
2013-11-01,23,NA,1.53095123881,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.309393596502,3.0780704821325
2013-11-02,23,NA,1.53195102323,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.310393380918,3.0800700509685
2013-11-03,23,NA,1.53247335235,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.310915710041,3.0811147092115
2013-11-04,23,NA,1.59818860393,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.239053021954,0.476369988794,0.348337749697,3.2125452123715
2013-11-05,23,NA,1.59977563441,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.239053021954,0.476369988794,0.349924780175,3.2157192733295
2013-11-06,23,NA,1.53637461321,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.314816970897,3.0889172309275
2013-11-07,23,NA,1.53686513759,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.315307495275,3.0898982796855
2013-11-08,23,NA,1.53801851039,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.31646086808,3.0922050252905
2013-11-09,23,NA,1.53885809654,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.317300454227,3.0938841975875
2013-11-10,23,NA,1.54378619111,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.322228548799,3.1037403867295
2013-11-11,23,NA,1.61132450281,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.239053021954,0.476369988794,0.361473648576,3.2388170101305
2013-11-12,23,NA,1.61202461505,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.239053021954,0.476369988794,0.362173760813,3.2402172346075
2013-11-13,23,NA,1.54727459002,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.325716947704,3.1107171845445
2013-11-14,23,NA,1.54739244161,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.325834799302,3.1109528877325
2013-11-15,23,NA,1.54893365262,0.0328120045095,0,0,0,0,0,0,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.327376010305,3.1140353097455
2013-11-16,23,NA,1.5864844495,1.30615895512,0,1.27334695061,0,0.0323161313328,0.0323161313328,0.0323161313328,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.332610675861,5.8004630674004
2013-11-17,23,NA,1.62527174353,2.77633087901,0,2.7435188745,0,0.0696726904504,0.0696726904504,0.0696726904504,0.42600997785,0.091773865637,0.21075981003,0.476369988794,0.334041410773,8.8930946214752
2013-11-18,23,NA,1.68078853306,2.24491910501,0,2.2121071005,0,0.0564674863567,0.0564674863567,0.0564674863567,0.42600997785,0.091773865637,0.239053021954,0.476369988794,0.374470192468,7.9148942443431
